Date;Year;Competition;CompetitionSet;Comp.SetDetail;Sport;Discipline;Gender;Class;Phase;Rank;Medal;Team Members;Person/Team;Person;Person First Name;Person Last Name;PersonGender;Team;Nationality;DoB;YoB;Age (days);Age;Country;Country Code;Continent;Result;Sec/Mtr/Pts;Host City;Host Country;Host Continent;# Participants;# Countries;# Continents;World Ranking;Rank Within Country;Is Olympic Discipline
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;2;S;No;Alexis Monney (SUI, 08 Jan 2000);Alexis Monney;Alexis;Monney;Men;Switzerland;SUI;08.01.2000;;25-353;25;Switzerland;SUI;Europe;1:10.53;71;Livigno;Italy;Europe;62;15;3;;1;Yes
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;3;B;No;Franjo von Allmen (SUI, 24 Jul 2001);Franjo von Allmen;Franjo;von Allmen;Men;Switzerland;SUI;24.07.2001;;24-156;24;Switzerland;SUI;Europe;1:10.58;71;Livigno;Italy;Europe;62;15;3;;2;Yes
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;4;;No;Marco Odermatt (SUI, 08 Oct 1997);Marco Odermatt;Marco;Odermatt;Men;Switzerland;SUI;08.10.1997;;28-080;28;Switzerland;SUI;Europe;1:10.62;71;Livigno;Italy;Europe;62;15;3;;3;Yes
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;7;;No;Loïc Meillard (SUI, 29 Oct 1996);Loïc Meillard;Loïc;Meillard;Men;Switzerland;SUI;29.10.1996;;29-059;29;Switzerland;SUI;Europe;1:10.70;71;Livigno;Italy;Europe;62;15;3;;4;Yes
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;8;;No;Stefan Rogentin (SUI, 16 May 1994);Stefan Rogentin;Stefan;Rogentin;Men;Switzerland;SUI;16.05.1994;;31-225;31;Switzerland;SUI;Europe;1:10.77;71;Livigno;Italy;Europe;62;15;3;;5;Yes
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;11;;No;Marco Kohler (SUI, 23 Nov 1997);Marco Kohler;Marco;Kohler;Men;Switzerland;SUI;23.11.1997;;28-034;28;Switzerland;SUI;Europe;1:10.85;71;Livigno;Italy;Europe;62;15;3;;6;Yes
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;33;;No;Alessio Miggiano (SUI, 30 Mar 2002);Alessio Miggiano;Alessio;Miggiano;Men;Switzerland;SUI;30.03.2002;;23-272;23;Switzerland;SUI;Europe;1:11.56;72;Livigno;Italy;Europe;62;15;3;;7;Yes
27.12.2025;2025;Livigno;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Super G;Men;Seniors;;DNF;;No;Justin Murisier (SUI, 08 Jan 1992);Justin Murisier;Justin;Murisier;Men;Switzerland;SUI;08.01.1992;;33-353;33;Switzerland;SUI;Europe;;;Livigno;Italy;Europe;62;15;3;;0;Yes
27.12.2025;2025;Semmering;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Giant Slalom;Women;Seniors;;2;S;No;Camille Rast (SUI, 09 Jul 1999);Camille Rast;Camille;Rast;Women;Switzerland;SUI;09.07.1999;;26-171;26;Switzerland;SUI;Europe;1:56.60;117;Semmering;Austria;Europe;66;21;5;;1;Yes
27.12.2025;2025;Semmering;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Giant Slalom;Women;Seniors;;15;;No;Wendy Holdener (SUI, 12 May 1993);Wendy Holdener;Wendy;Holdener;Women;Switzerland;SUI;12.05.1993;;32-229;32;Switzerland;SUI;Europe;1:59.23;119;Semmering;Austria;Europe;66;21;5;;2;Yes
27.12.2025;2025;Semmering;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Giant Slalom;Women;Seniors;;22;;No;Vanessa Kasper (SUI, 08 Dec 1996);Vanessa Kasper;Vanessa;Kasper;Women;Switzerland;SUI;08.12.1996;;29-019;29;Switzerland;SUI;Europe;1:59.88;120;Semmering;Austria;Europe;66;21;5;;3;Yes
27.12.2025;2025;Semmering;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Giant Slalom;Women;Seniors;;DNQ;;No;Sue Piller (SUI, 04 May 2005);Sue Piller;Sue;Piller;Women;Switzerland;SUI;04.05.2005;;20-237;20;Switzerland;SUI;Europe;;;Semmering;Austria;Europe;66;21;5;;0;Yes
27.12.2025;2025;Semmering;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Giant Slalom;Women;Seniors;;DNQ;;No;Stefanie Grob (SUI, 03 Apr 2004);Stefanie Grob;Stefanie;Grob;Women;Switzerland;SUI;03.04.2004;;21-268;21;Switzerland;SUI;Europe;;;Semmering;Austria;Europe;66;21;5;;0;Yes
27.12.2025;2025;Semmering;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Giant Slalom;Women;Seniors;;DNQ;;No;Simone Wild (SUI, 07 Dec 1993);Simone Wild;Simone;Wild;Women;Switzerland;SUI;07.12.1993;;32-020;32;Switzerland;SUI;Europe;;;Semmering;Austria;Europe;66;21;5;;0;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;3;B;No;Loïc Meillard (SUI, 29 Oct 1996);Loïc Meillard;Loïc;Meillard;Men;Switzerland;SUI;29.10.1996;;29-054;29;Switzerland;SUI;Europe;1:44.89;105;Alta Badia;Italy;Europe;76;21;5;;1;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;7;;No;Tanguy Nef (SUI, 19 Nov 1996);Tanguy Nef;Tanguy;Nef;Men;Switzerland;SUI;19.11.1996;;29-033;29;Switzerland;SUI;Europe;1:45.43;105;Alta Badia;Italy;Europe;76;21;5;;2;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;26;;No;Daniel Yule (SUI, 18 Feb 1993);Daniel Yule;Daniel;Yule;Men;Switzerland;SUI;18.02.1993;;32-307;32;Switzerland;SUI;Europe;1:46.26;106;Alta Badia;Italy;Europe;76;21;5;;3;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;27;;No;Matthias Iten (SUI, 12 Aug 1999);Matthias Iten;Matthias;Iten;Men;Switzerland;SUI;12.08.1999;;26-132;26;Switzerland;SUI;Europe;1:46.42;106;Alta Badia;Italy;Europe;76;21;5;;4;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;DNQ;;No;Ramon Zenhäusern (SUI, 04 May 1992);Ramon Zenhäusern;Ramon;Zenhäusern;Men;Switzerland;SUI;04.05.1992;;33-232;33;Switzerland;SUI;Europe;;;Alta Badia;Italy;Europe;76;21;5;;0;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;DNQ;;No;Marc Rochat (SUI, 18 Dec 1992);Marc Rochat;Marc;Rochat;Men;Switzerland;SUI;18.12.1992;;33-004;33;Switzerland;SUI;Europe;;;Alta Badia;Italy;Europe;76;21;5;;0;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;DNQ;;No;Luca Aerni (SUI, 27 Mar 1993);Luca Aerni;Luca;Aerni;Men;Switzerland;SUI;27.03.1993;;32-270;32;Switzerland;SUI;Europe;;;Alta Badia;Italy;Europe;76;21;5;;0;Yes
22.12.2025;2025;Alta Badia;(World) Cup/(World) Cup;Audi FIS Ski World Cup;Alpine Skiing;Slalom;Men;Seniors;;DNQ;;No;Sandro Simonet (SUI, 05 Jul 1995);Sandro Simonet;Sandro;Simonet;Men;Switzerland;SUI;05.07.1995;;30-170;30;Switzerland;SUI;Europe;;;Alta Badia;Italy;Europe;76;21;5;;0;Yes
03.01.2026;2026;Calgary;(World) Cup;FIS Freeski World Cup;Freestyle Skiing;Halfpipe;Men;Seniors;;17;;No;Robin Briguet (SUI, 11 May 1999);Robin Briguet;Robin;Briguet;Men;Switzerland;SUI;11.05.1999;;26-237;26;Switzerland;SUI;Europe;72,00;72;Calgary;Canada;North & Central America;42;10;4;;1;Yes
03.01.2026;2026;Calgary;(World) Cup/(World) Cup;Visa FIS Snowboard World Cup;Snowboard;Halfpipe;Men;Seniors;;2;S;No;David Hablützel (SUI, 24 Apr 1996);David Hablützel;David;Hablützel;Men;Switzerland;SUI;24.04.1996;;29-254;29;Switzerland;SUI;Europe;80,00;80;Calgary;Canada;North & Central America;35;14;5;;1;Yes
03.01.2026;2026;Calgary;(World) Cup/(World) Cup;Visa FIS Snowboard World Cup;Snowboard;Halfpipe;Men;Seniors;;4;;No;Jonas Hasler (SUI, 01 Jun 2006);Jonas Hasler;Jonas;Hasler;Men;Switzerland;SUI;01.06.2006;;19-216;19;Switzerland;SUI;Europe;78,75;79;Calgary;Canada;North & Central America;35;14;5;;2;Yes
03.01.2026;2026;Calgary;(World) Cup/(World) Cup;Visa FIS Snowboard World Cup;Snowboard;Halfpipe;Men;Seniors;;7;;No;Mischa Zürcher (SUI, 29 Feb 2008);Mischa Zürcher;Mischa;Zürcher;Men;Switzerland;SUI;29.02.2008;;17-309;17;Switzerland;SUI;Europe;75,25;75;Calgary;Canada;North & Central America;35;14;5;;3;Yes
03.01.2026;2026;Calgary;(World) Cup/(World) Cup;Visa FIS Snowboard World Cup;Snowboard;Halfpipe;Men;Seniors;;20;;No;Jan Scherrer (SUI, 11 Jul 1994);Jan Scherrer;Jan;Scherrer;Men;Switzerland;SUI;11.07.1994;;31-176;31;Switzerland;SUI;Europe;53,50;54;Calgary;Canada;North & Central America;35;14;5;;4;Yes
03.01.2026;2026;Calgary;(World) Cup/(World) Cup;Visa FIS Snowboard World Cup;Snowboard;Halfpipe;Women;Seniors;;3;B;No;Isabelle Lötscher (SUI, 20 May 2004);Isabelle Lötscher;Isabelle;Lötscher;Women;Switzerland;SUI;20.05.2004;;21-228;21;Switzerland;SUI;Europe;76,00;76;Calgary;Canada;North & Central America;20;10;5;;1;Yes
07.12.2025;2025;Planica;;FIS Cross-Country Continental Cup;Cross-Country Skiing;10km Freestyle;Men;Seniors;;2;;No;Nicola Wigger (SUI, 23 May 2001);Nicola Wigger;Nicola;Wigger;Men;Switzerland;SUI;23.05.2001;;24-205;24;Switzerland;SUI;;;;Planica;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Women;Seniors;;1;;No;Marianne Fatton (SUI, 16 Dec 1995);Marianne Fatton;Marianne;Fatton;Women;Switzerland;SUI;16.12.1995;;29-080;29;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Women;Seniors;;2;;No;Caroline Ulrich (SUI, 28 Feb 2002);Caroline Ulrich;Caroline;Ulrich;Women;Switzerland;SUI;28.02.2002;;23-006;23;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Women;Seniors;;3;;No;Thibe Deseyn (SUI, 18 Mar 2003);Thibe Deseyn;Thibe;Deseyn;Women;Switzerland;SUI;18.03.2003;;21-353;21;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Women;Seniors;;4;;No;Déborah Chiarello-Marti (SUI, 19 Oct 1995);Déborah Chiarello-Marti;Déborah;Chiarello-Marti;Women;Switzerland;SUI;19.10.1995;;29-138;29;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Men;Seniors;;1;;No;Jon Kistler (SUI, 25 Jun 2003);Jon Kistler;Jon;Kistler;Men;Switzerland;SUI;25.06.2003;;21-254;21;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Men;Seniors;;2;;No;Arno Lietha (SUI, 20 Nov 1998);Arno Lietha;Arno;Lietha;Men;Switzerland;SUI;20.11.1998;;26-106;26;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Men;Seniors;;3;;No;Robin Bussard (SUI, 20 Aug 2002);Robin Bussard;Robin;Bussard;Men;Switzerland;SUI;20.08.2002;;22-198;22;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
06.01.2026;2026;National Ranking;;National Ranking;Ski Mountaineering;Sprint;Men;Seniors;;4;;No;Thomas Bussard (SUI, 20 Aug 2002);Thomas Bussard;Thomas;Bussard;Men;Switzerland;SUI;20.08.2002;;22-198;22;Switzerland;SUI;Europe;;;SAC;;;;;;;;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 7.5km Relay;Men;Seniors;;11;;No;Switzerland;;;;;Switzerland;;;;26-136;26;Switzerland;SUI;Europe;1:23:38.4;5 018;Oberhof;Germany;Europe;22;22;3;;1;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 7.5km Relay;Men;Seniors;;11;;Yes;Sebastian Stalder (SUI, 19 Jan 1998);Sebastian Stalder;Sebastian;Stalder;Men;Switzerland;SUI;19.01.1998;;27-357;27;Switzerland;SUI;Europe;1:23:38.4;5 018;Oberhof;Germany;Europe;22;22;3;;1;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 7.5km Relay;Men;Seniors;;11;;Yes;Niklas Hartweg (SUI, 01 Mar 2000);Niklas Hartweg;Niklas;Hartweg;Men;Switzerland;SUI;01.03.2000;;25-316;25;Switzerland;SUI;Europe;1:23:38.4;5 018;Oberhof;Germany;Europe;22;22;3;;1;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 7.5km Relay;Men;Seniors;;11;;Yes;Joscha Burkhalter (SUI, 11 Jul 1996);Joscha Burkhalter;Joscha;Burkhalter;Men;Switzerland;SUI;11.07.1996;;29-184;29;Switzerland;SUI;Europe;1:23:38.4;5 018;Oberhof;Germany;Europe;22;22;3;;1;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 7.5km Relay;Men;Seniors;;11;;Yes;James Pacal (SUI, 20 Nov 2003);James Pacal;James;Pacal;Men;Switzerland;SUI;20.11.2003;;22-052;22;Switzerland;SUI;Europe;1:23:38.4;5 018;Oberhof;Germany;Europe;22;22;3;;1;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Pursuit;Women;Seniors;;26;;No;Amy Baserga (SUI, 29 Sep 2000);Amy Baserga;Amy;Baserga;Women;Switzerland;SUI;29.09.2000;;25-104;25;Switzerland;SUI;Europe;35:07.0;2 107;Oberhof;Germany;Europe;58;19;2;;1;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Pursuit;Women;Seniors;;38;;No;Aita Gasparin (SUI, 09 Feb 1994);Aita Gasparin;Aita;Gasparin;Women;Switzerland;SUI;09.02.1994;;31-336;31;Switzerland;SUI;Europe;35:42.3;2 142;Oberhof;Germany;Europe;58;19;2;;2;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Pursuit;Women;Seniors;;49;;No;Lena Häcki-Groß (SUI, 01 Jul 1995);Lena Häcki-Groß;Lena;Häcki-Groß;Women;Switzerland;SUI;01.07.1995;;30-194;30;Switzerland;SUI;Europe;36:18.2;2 178;Oberhof;Germany;Europe;58;19;2;;3;Yes
11.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Pursuit;Women;Seniors;;50;;No;Lea Meier (SUI, 02 Mar 2001);Lea Meier;Lea;Meier;Women;Switzerland;SUI;02.03.2001;;24-315;24;Switzerland;SUI;Europe;36:43.1;2 203;Oberhof;Germany;Europe;58;19;2;;4;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 6km Relay;Women;Seniors;;13;;No;Switzerland;;;;;Switzerland;;;;28-054;28;Switzerland;SUI;Europe;1:23:51.0;5 031;Oberhof;Germany;Europe;19;19;3;;1;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 6km Relay;Women;Seniors;;13;;Yes;Lena Häcki-Groß (SUI, 01 Jul 1995);Lena Häcki-Groß;Lena;Häcki-Groß;Women;Switzerland;SUI;01.07.1995;;30-193;30;Switzerland;SUI;Europe;1:23:51.0;5 031;Oberhof;Germany;Europe;19;19;3;;1;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 6km Relay;Women;Seniors;;13;;Yes;Aita Gasparin (SUI, 09 Feb 1994);Aita Gasparin;Aita;Gasparin;Women;Switzerland;SUI;09.02.1994;;31-335;31;Switzerland;SUI;Europe;1:23:51.0;5 031;Oberhof;Germany;Europe;19;19;3;;1;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 6km Relay;Women;Seniors;;13;;Yes;Lea Meier (SUI, 02 Mar 2001);Lea Meier;Lea;Meier;Women;Switzerland;SUI;02.03.2001;;24-314;24;Switzerland;SUI;Europe;1:23:51.0;5 031;Oberhof;Germany;Europe;19;19;3;;1;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;4 x 6km Relay;Women;Seniors;;13;;Yes;Amy Baserga (SUI, 29 Sep 2000);Amy Baserga;Amy;Baserga;Women;Switzerland;SUI;29.09.2000;;25-103;25;Switzerland;SUI;Europe;1:23:51.0;5 031;Oberhof;Germany;Europe;19;19;3;;1;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;12.5km Pursuit;Men;Seniors;;19;;No;Niklas Hartweg (SUI, 01 Mar 2000);Niklas Hartweg;Niklas;Hartweg;Men;Switzerland;SUI;01.03.2000;;25-315;25;Switzerland;SUI;Europe;38:41.8;2 322;Oberhof;Germany;Europe;56;19;2;;1;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;12.5km Pursuit;Men;Seniors;;24;;No;Joscha Burkhalter (SUI, 11 Jul 1996);Joscha Burkhalter;Joscha;Burkhalter;Men;Switzerland;SUI;11.07.1996;;29-183;29;Switzerland;SUI;Europe;38:59.3;2 339;Oberhof;Germany;Europe;56;19;2;;2;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;12.5km Pursuit;Men;Seniors;;25;;No;Sebastian Stalder (SUI, 19 Jan 1998);Sebastian Stalder;Sebastian;Stalder;Men;Switzerland;SUI;19.01.1998;;27-356;27;Switzerland;SUI;Europe;39:04.2;2 344;Oberhof;Germany;Europe;56;19;2;;3;Yes
10.01.2026;2026;Oberhof;(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;12.5km Pursuit;Men;Seniors;;DNS;;No;Dajan Danuser (SUI, 26 Feb 1996);Dajan Danuser;Dajan;Danuser;Men;Switzerland;SUI;26.02.1996;;29-318;29;Switzerland;SUI;Europe;;;Oberhof;Germany;Europe;56;19;2;;0;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;7.5km Sprint;Women;Seniors;;35;;No;Amy Baserga (SUI, 29 Sep 2000);Amy Baserga;Amy;Baserga;Women;Switzerland;SUI;29.09.2000;;25-101;25;Switzerland;SUI;Europe;23:58.1;1 438;Oberhof;Germany;Europe;94;26;3;;1;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;7.5km Sprint;Women;Seniors;;36;;No;Lea Meier (SUI, 02 Mar 2001);Lea Meier;Lea;Meier;Women;Switzerland;SUI;02.03.2001;;24-312;24;Switzerland;SUI;Europe;24:00.9;1 441;Oberhof;Germany;Europe;94;26;3;;2;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;7.5km Sprint;Women;Seniors;;52;;No;Lena Häcki-Groß (SUI, 01 Jul 1995);Lena Häcki-Groß;Lena;Häcki-Groß;Women;Switzerland;SUI;01.07.1995;;30-191;30;Switzerland;SUI;Europe;24:17.9;1 458;Oberhof;Germany;Europe;94;26;3;;3;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;7.5km Sprint;Women;Seniors;;57;;No;Aita Gasparin (SUI, 09 Feb 1994);Aita Gasparin;Aita;Gasparin;Women;Switzerland;SUI;09.02.1994;;31-333;31;Switzerland;SUI;Europe;24:22.4;1 462;Oberhof;Germany;Europe;94;26;3;;4;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;7.5km Sprint;Women;Seniors;;79;;No;Lydia Mettler (SUI, 23 Dec 1996);Lydia Mettler;Lydia;Mettler;Women;Switzerland;SUI;23.12.1996;;29-016;29;Switzerland;SUI;Europe;25:24.9;1 525;Oberhof;Germany;Europe;94;26;3;;5;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Sprint;Men;Seniors;;21;;No;Sebastian Stalder (SUI, 19 Jan 1998);Sebastian Stalder;Sebastian;Stalder;Men;Switzerland;SUI;19.01.1998;;27-354;27;Switzerland;SUI;Europe;26:31.4;1 591;Oberhof;Germany;Europe;104;26;4;;1;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Sprint;Men;Seniors;;26;;No;Niklas Hartweg (SUI, 01 Mar 2000);Niklas Hartweg;Niklas;Hartweg;Men;Switzerland;SUI;01.03.2000;;25-313;25;Switzerland;SUI;Europe;26:42.5;1 603;Oberhof;Germany;Europe;104;26;4;;2;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Sprint;Men;Seniors;;54;;No;Dajan Danuser (SUI, 26 Feb 1996);Dajan Danuser;Dajan;Danuser;Men;Switzerland;SUI;26.02.1996;;29-316;29;Switzerland;SUI;Europe;27:23.5;1 644;Oberhof;Germany;Europe;104;26;4;;3;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Sprint;Men;Seniors;;59;;No;Joscha Burkhalter (SUI, 11 Jul 1996);Joscha Burkhalter;Joscha;Burkhalter;Men;Switzerland;SUI;11.07.1996;;29-181;29;Switzerland;SUI;Europe;27:28.4;1 648;Oberhof;Germany;Europe;104;26;4;;4;Yes
08.01.2026;2026;Oberhof;(World) Cup/(World) Cup/(World) Cup;BMW IBU World Cup;Biathlon;10km Sprint;Men;Seniors;;93;;No;James Pacal (SUI, 20 Nov 2003);James Pacal;James;Pacal;Men;Switzerland;SUI;20.11.2003;;22-049;22;Switzerland;SUI;Europe;28:52.2;1 732;Oberhof;Germany;Europe;104;26;4;;5;Yes
10.01.2026;2026;Arber;;IBU Cup;Biathlon;10km Sprint;Men;Seniors;;5;;No;Jeremy Finello (SUI, 13 May 1992);Jeremy Finello;Jeremy;Finello;Men;Switzerland;SUI;13.05.1992;;33-220;33;Switzerland;SUI;Europe;;;Arber;;;;;;;;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;2;S;No;Switzerland (Melanie Hasler);;;;;Switzerland (Melanie Hasler);;;;28-216;28;Switzerland;SUI;Europe;2:18.41;138;St. Moritz;Switzerland;Europe;25;15;4;8;1;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;2;S;Yes;Melanie Hasler (SUI, 16 May 1998);Melanie Hasler;Melanie;Hasler;Women;Switzerland (Melanie Hasler);SUI;16.05.1998;;27-240;27;Switzerland;SUI;Europe;2:18.41;138;St. Moritz;Switzerland;Europe;25;15;4;8;1;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;2;S;Yes;Nadja Pasternack (SUI, 04 Jul 1996);Nadja Pasternack;Nadja;Pasternack;Women;Switzerland (Melanie Hasler);SUI;04.07.1996;;29-191;29;Switzerland;SUI;Europe;2:18.41;138;St. Moritz;Switzerland;Europe;25;15;4;8;1;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;7;;No;Switzerland (Debora Annen);;;;;Switzerland (Debora Annen);;;;27-251;27;Switzerland;SUI;Europe;2:19.16;139;St. Moritz;Switzerland;Europe;25;15;4;11;2;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;7;;Yes;Debora Annen (SUI, 01 Apr 2002);Debora Annen;Debora;Annen;Women;Switzerland (Debora Annen);SUI;01.04.2002;;23-285;23;Switzerland;SUI;Europe;2:19.16;139;St. Moritz;Switzerland;Europe;25;15;4;11;2;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;7;;Yes;Salomé Kora (SUI, 08 Jun 1994);Salomé Kora;Salomé;Kora;Women;Switzerland (Debora Annen);SUI;08.06.1994;;31-217;31;Switzerland;SUI;Europe;2:19.16;139;St. Moritz;Switzerland;Europe;25;15;4;11;2;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;12;;No;Switzerland (Inola Blatty);;;;;Switzerland (Inola Blatty);;;;28-279;28;Switzerland;SUI;Europe;2:19.90;140;St. Moritz;Switzerland;Europe;25;15;4;9;3;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;12;;Yes;Inola Blatty (SUI, 13 Jul 1998);Inola Blatty;Inola;Blatty;Women;Switzerland (Inola Blatty);SUI;13.07.1998;;27-182;27;Switzerland;SUI;Europe;2:19.90;140;St. Moritz;Switzerland;Europe;25;15;4;9;3;Yes
11.01.2026;2026;St. Moritz;(World) Cup;IBSF World Cup;Bobsleigh;2-Man;Women;Seniors;;12;;Yes;Muswama Kambundji (SUI, 02 Jan 1996);Muswama Kambundji;Muswama;Kambundji;Women;Switzerland (Inola Blatty);SUI;02.01.1996;;30-009;30;Switzerland;SUI;Europe;2:19.90;140;St. Moritz;Switzerland;Europe;25;15;4;9;3;Yes
